spec,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_ugbw_mhz,output_pm_deg,output_ibias_ma,autockt_reward_penalty,autockt_env_success,rel_gain,rel_ugbw,rel_phm,rel_ibias_max
504,304.0,14.591706274273031,60.000000052645596,8.90678471775115,1969.1150074092934,3.952106193505648,43.91356515488652,0.239275944332696,-0.7285606465357619,No,0.7325256319991712,-0.5737547281204725,-0.15480591841528946,0.947676720465097
505,358.0,10.618824255988374,60.00000008152144,3.38179134976928,2222.4213091482416,3.3808504916593773,42.617509054747714,0.26631619233749415,-0.6864012205529703,No,0.7225259311486848,-0.5170101373637365,-0.16939108318923382,0.8539976197172646
506,391.0,4.404991699630448,60.00000002673247,2.452035009771441,1825.0282499874875,1.4807616966205137,43.066849292083226,0.40996362621141275,-0.6611247851512423,No,0.6471164119841814,-0.4968318932411569,-0.1642928919100854,0.7135123538794944
507,239.0,16.196128303732333,60.000000039689645,7.482923216407448,2221.0006659304277,6.0,40.0,0.24991870019023657,-0.6593651726668692,No,0.8056911095106515,-0.459365172349352,-0.2000000003175172,0.9353617459439294
508,260.0,1.7357703611417417,60.000000037305156,9.216266330771036,1900.6502535424313,0.5662606299197821,40.95170661188543,0.4109422685867341,-0.6967210635686081,No,0.7593317108368421,-0.5080338778074701,-0.18868718576113794,0.9146289883831649
509,241.0,18.906682288136963,60.00000004060274,8.980610485279284,2044.4008489628523,6.0,45.07319724582548,0.2462203051355118,-0.6602625804621132,No,0.7890960790450662,-0.518201586980712,-0.14206099348140117,0.9466294959280501
510,245.0,6.163189120804263,60.00000005650022,0.30030559707339166,2249.916898904473,2.955812238961188,42.16933017473711,0.3162644890386626,-0.5521286805554646,No,0.8036006729461969,-0.3517245754556584,-0.17452076705805344,-0.025883338041752826
511,305.0,11.075979850348077,60.0000000990233,8.192120660522248,2136.5092561479964,3.208434300830405,43.093779244801844,0.2859478466365116,-0.7147670726941956,No,0.7501545413092533,-0.550778314479813,-0.16398875821438266,0.9325441056780653
512,206.0,9.181503562463988,60.00000002258572,3.100244039136157,2043.115506987604,4.180465471256467,41.83298446911511,0.41019929160756263,-0.552674146101704,No,0.8168168781372105,-0.3742740369018092,-0.17840010919989469,0.7662977276886233
513,245.0,9.881274219448093,60.00000006840416,2.875431866527952,2199.680116915254,3.7737532252112564,40.1209863792608,0.31906557027036714,-0.6458226184342022,No,0.7995647787988346,-0.44727270003588043,-0.1985499183983218,0.8002405219707109
514,388.0,18.31830322582416,60.00000008478671,4.96703021225724,2177.7984677119152,5.402469566215109,40.19673735313805,0.4251137653678979,-0.7421384287373584,No,0.6975600345213362,-0.5444946407455842,-0.1976437879917742,0.8423210629642236
515,285.0,19.644054879201786,60.00000006537357,6.992210162282252,2206.777349785654,6.0,40.0,0.44609199756228324,-0.7320552836470153,No,0.7712476196763599,-0.5320552831240267,-0.20000000052298855,0.8800554244836951
516,400.0,14.622245358745534,60.00000008582192,1.0723521637001383,1997.0097486090137,6.0,40.570745971373604,0.44706998408422893,-0.611294018426176,No,0.666250835874055,-0.41810410111763074,-0.19318991730854532,0.41152630329082707
517,305.0,3.038968959452303,60.00000007595859,8.702110248482066,1778.2794100389228,1.7386240953011576,43.786850076697036,0.4285434842246466,-0.42839156745270857,No,0.7071924212083471,-0.2721757272435267,-0.15621584020918186,0.906130821128487
518,371.0,2.2626118342125228,60.00000000935005,1.430416657587561,2587.236443643744,0.38081978794674987,42.25820708526986,0.2690502049768123,-0.8853746235806074,No,0.7491748837067069,-0.7118746823224583,-0.17349994125814905,0.6833710489996433
519,388.0,4.7778375305716745,60.000000037926405,9.744772303572773,1778.2794100389228,2.480395313730992,40.67307810001849,0.3036105996922447,-0.5085062060359599,No,0.6417821281946002,-0.3165291423027376,-0.19197706373322226,0.9395702567039731
520,263.0,15.828116366224734,60.00000005527014,4.486795071981147,2084.9946841285614,4.230342344515198,42.868771536265925,0.4312320416898183,-0.7447334463192128,No,0.7759790498864692,-0.5781986636640094,-0.16653478265520336,0.8246321007498743
521,268.0,17.175249054714712,60.0000000056115,8.275650984619531,2032.1497766210398,5.71480426096641,41.069456970944685,0.2957608682192632,-0.6879758863090304,No,0.7669716966051693,-0.5006735736127438,-0.1873023126962866,0.9309889961427278
522,240.0,7.530468245109255,60.000000000945015,2.76725781198676,2286.6367102438235,2.915397928747803,40.302961080239804,0.23596316765666842,-0.6381837422885812,No,0.8100241328506308,-0.4418082942620518,-0.1963754480265294,0.8428599365440739
523,379.0,16.886528627398267,60.000000017138355,4.22605000428329,1893.483367254764,4.12696766250977,43.6156820533494,0.386437454959784,-0.7653337520989014,No,0.6664442033229536,-0.6072079005251695,-0.158125851573732,0.832438588343306
524,227.0,12.655880917383909,60.00000004998584,6.490992633133679,2242.2475124565503,6.0,43.660566642770476,0.27576373836202417,-0.5143955826122972,No,0.8161383183703871,-0.3567711943948908,-0.15762438821740637,0.9184945568533686
525,297.0,11.609060480746699,60.00000004339097,1.9605633398368534,2071.0088163286478,5.669511346130944,40.31941127831841,0.44355485615082757,-0.5399315878620136,No,0.7491563393243884,-0.34375231900685804,-0.19617926885515552,0.6310041187732849
526,209.0,7.556004264754467,60.00000007843763,2.192765970848386,2038.1368363231493,3.002456048860945,40.09238275225693,0.36138870285691105,-0.6301625289662895,No,0.8139855155932793,-0.4312700981620967,-0.19889243080419286,0.7170189365762671
527,320.0,19.118635448040894,60.00000005658566,8.257297399125893,2165.1088653551747,6.0,43.685239670179655,0.405254348099615,-0.6796159615298364,No,0.7424660106757414,-0.5222670425380957,-0.15734891899174067,0.9064353414732762
528,256.0,3.731620194644842,60.00000008579603,7.435353509308079,1778.2794100389228,1.6499342592305863,43.492680737522655,0.23391245525426493,-0.5463209946529831,No,0.7483138267666959,-0.3868187069844044,-0.1595022876685787,0.9390000408552494
529,251.0,11.317927201549368,60.00000000953619,7.6189836227399415,2365.334937797606,2.431602438456386,42.05287139637612,0.2623725653310698,-0.8221613574475873,No,0.8081285416680724,-0.6463002732280567,-0.1758610842195306,0.933419437195799
530,317.0,7.797915281930784,60.00000005281592,8.685170808447236,1815.1994599327923,3.425032520691416,40.0,0.405876572922279,-0.5896376284455018,No,0.7026544599068683,-0.38963762802297447,-0.20000000042252736,0.9107085122548032
531,289.0,17.283670114243193,60.00000000425518,8.228072184744757,1854.4172930426705,4.949486430407515,40.0,0.2443959235409654,-0.7547652965885372,No,0.7303371574559312,-0.5547652965544958,-0.20000000003404142,0.942308210448864
532,278.0,12.67918608074202,60.00000002114171,5.201170055834614,2309.82358729123,6.0,40.0,0.4236229800780488,-0.5575737216295226,No,0.7851476419294927,-0.3575737214603889,-0.20000000016913366,0.8493729538586257
533,258.0,17.01118140967239,60.00000008681169,1.6738271821261046,2111.5483666659516,5.2491975319285356,42.675597146976465,0.44122940230056373,-0.6971115222730995,No,0.7822369835286239,-0.5283820149064341,-0.16872950736666537,0.58277295695125
534,257.0,2.0900167025062606,60.000000088755435,3.180118623560198,2341.627656780209,0.7885855771159158,40.0,0.3023767991238855,-0.6521052236521864,No,0.8022032903948756,-0.4521052229421429,-0.2000000007100435,0.8263447543079135
535,206.0,10.486321506103094,60.00000004755003,5.1172732248419,2477.9199613930464,5.101916028299759,41.506163034374055,0.35028548762363343,-0.5276088693203739,No,0.8464931868586134,-0.3454146413871411,-0.18219422793323278,0.8718676813382855
536,368.0,15.38379896666681,60.000000004656194,1.442933228068892,1970.2427155010782,3.8768628070958346,44.44919376527544,0.44175611084209415,-0.7463159525957567,No,0.6852337034471302,-0.5974320246486033,-0.1488839279471533,0.5312159922363117
537,249.0,1.184490061597189,60.00000000743481,8.527823875773203,1989.7011481008838,0.3,41.064092548068444,0.3692990390968283,-0.7831861377306082,No,0.77754958475701,-0.5958208037078743,-0.18736533402273392,0.9169846156717453
538,302.0,8.234064688442482,60.00000009255848,8.805392654462574,2343.413034253718,3.983464459778566,42.628629929885186,0.365588863131563,-0.5171743400342509,No,0.7716802661137598,-0.34790997239264465,-0.16926436764160624,0.9202726856596108
539,284.0,6.069615501287495,60.00000008993116,0.3865867772698383,2220.35928492826,2.4541419020469952,42.36739434798302,0.21595926347427746,-0.5964125624614667,No,0.7731954822064315,-0.42416430080777856,-0.17224826165368812,0.28317755367680114
540,271.0,4.293635326175848,60.000000056350984,2.0083581236324264,2204.210463562725,1.967995482571993,40.0,0.3777734438929479,-0.5714112053967796,No,0.7810287214042132,-0.3714112049459717,-0.20000000045080787,0.6833590829321018
541,217.0,7.132468096515023,60.000000003290175,8.346006337457858,2245.3575293743606,1.9457300327417582,46.51632716875986,0.40059093611320284,-0.6979278878461086,No,0.823746147818643,-0.5713400379594816,-0.12658784988662697,0.9084007360614079
542,397.0,8.874936542508188,60.00000009287664,8.38606910832608,1915.7702446738554,3.5746725360454823,40.77049197451464,0.3638501426156104,-0.6165621757487286,No,0.6566887688785666,-0.425737384444722,-0.19082479130400665,0.9168334856172639
543,271.0,1.1855177576634865,60.00000003144847,2.569953587110365,2269.8491096667713,0.4415473610207357,44.39114222282449,0.3430106085092103,-0.6067696662013691,No,0.7866854832355304,-0.45724684777483654,-0.1495228184265325,0.7644937695938598
544,289.0,18.928338962314427,60.00000009614692,4.6188418045679995,2181.802377879694,5.779282401018011,40.80474191999281,0.3962242638240292,-0.7226064486378985,No,0.7660678955246888,-0.5321862581563754,-0.190420190481523,0.8419864231415519
545,364.0,5.216675245020215,60.00000005870361,9.188507586477051,2369.784392136126,1.8499458028112739,46.27812988487567,0.24528396445100017,-0.6055398837114808,No,0.7337024814048503,-0.4764270532437958,-0.12911283046768499,0.9479988585444482
546,330.0,10.12497869716567,60.00000007522545,7.075876057678362,1803.4448178782739,2.9887702681568107,44.964253720989205,0.3907295545798256,-0.6874239503608011,No,0.6906411665916089,-0.5441775992418024,-0.1432463511189986,0.8953394420783786
547,302.0,17.888110321183927,60.00000007127114,2.8123772348961533,2236.8782374207462,6.0,40.0,0.2767713178330521,-0.6976580472446093,No,0.762099658385506,-0.4976580466744402,-0.20000000057016912,0.820810612951242
548,373.0,13.006296317349115,60.0000000398296,8.252712287722249,2382.9734011508153,6.0,42.11983749595627,0.4128034720528525,-0.5437202810225196,No,0.7293152395126558,-0.368630279164579,-0.17509000185794052,0.9047250080672484
549,337.0,21.00050085807708,60.00000000769375,5.100751111877923,1778.2794100389228,6.0,48.44979285280898,0.32511934362317607,-0.6620666051051672,No,0.6813659714167039,-0.5555637999800195,-0.1065028051251478,0.8801595628610893
550,284.0,20.348804477602332,60.000000016245025,6.390557109850857,2297.8456131067314,6.0,40.46396470776409,0.41355994260083595,-0.7390295030988239,No,0.7800023374300347,-0.5445713671677006,-0.19445813593112324,0.8784383221473769
551,207.0,2.729811918211788,60.00000002404722,1.3263413030179299,2199.814714653715,1.1699703738803677,44.25861330247504,0.2790958644121772,-0.5509657390719496,No,0.8279884207623498,-0.3999816983359336,-0.15098404073601598,0.6523116941923823
552,229.0,21.682344688542123,60.00000008346505,0.4025756045817363,1997.587222469128,6.0,40.51156076078008,0.24420606664086517,-0.7604032230376742,No,0.7943040383155929,-0.5665107079976911,-0.1938925150399831,0.2448578013064403
553,266.0,2.015254277506993,60.00000003891566,3.7874209391995417,2100.968074531254,0.64736793031896,45.231721270831756,0.3223942726575041,-0.6540771107323533,No,0.775239892027122,-0.5137365500699103,-0.140340560662443,0.8431100883916246
554,245.0,1.4497968780554968,60.00000008965258,5.981031575176298,2422.8113513055387,1.0469883098860784,44.25174933729406,0.3008483700994876,-0.31239070905043964,No,0.8163288420824021,-0.16133088665969936,-0.1510598223907403,0.9042170901958301
555,348.0,23.107898428057897,60.00000003317298,1.8580785722222306,2308.876762609432,5.9747461789639535,40.0,0.28055328346201724,-0.7891194727413233,No,0.7380382824695155,-0.5891194724759395,-0.20000000026538384,0.737632933207894
556,267.0,21.690640326689593,60.000000075560926,8.717759641992782,2137.0721625866486,6.0,45.558796918006735,0.2622057807189705,-0.7034477711214474,No,0.7778768839345298,-0.5666405739114017,-0.13680719721004572,0.941602051149148
557,209.0,14.818219857683946,60.00000001399506,5.910114459382027,2052.249922297209,4.019235149964325,40.275034946146235,0.4059609574186026,-0.7699805907296079,No,0.8151464834212785,-0.5732719575619468,-0.1967086331676611,0.8714515167634779
558,227.0,14.761592341260233,60.0000000988478,3.56262302628208,2052.170436802846,4.888181666009261,45.69919463117453,0.2844587878019832,-0.63776663002767,No,0.8008047170720335,-0.5024694264472596,-0.1352972035804104,0.8521171102935284
559,352.0,18.02797507765442,60.000000072416356,1.7187847837267236,2660.7250597988086,5.722715896033797,43.589206814147566,0.43702108842673565,-0.6765229474456199,No,0.7663245115214684,-0.5181011026269841,-0.15842184481863583,0.5945635977044721
560,311.0,11.024655036243534,60.00000005007929,8.955470011090734,2213.0600473323384,5.61558117820648,44.18458580403647,0.23280144410429562,-0.4768617834917383,No,0.7535716312861148,-0.3250599203237231,-0.1518018631680152,0.9493263895740326
561,288.0,3.7641609439311576,60.000000097432334,7.5147152314008405,2087.6949982378496,0.73342765251616,40.87664621059723,0.419136034399869,-0.8634290510824716,No,0.7575446341271742,-0.6738573852239396,-0.18957166585853208,0.8943423514361614
562,386.0,1.5005574165939715,60.00000000536964,6.919620322397948,2070.3677325473573,0.3978480664105139,44.8314140237222,0.3654924789594737,-0.7255558551052126,No,0.6857148098100917,-0.5808608119052994,-0.14469504319991328,0.8996604475660632
563,280.0,8.794436306692331,60.00000004370882,2.9221868267041433,2091.466403710449,3.9691528139662493,40.0,0.3185990845819343,-0.5780506761518313,No,0.7638591889289211,-0.3780506758021607,-0.20000000034967058,0.8033815911921803
564,311.0,20.23173170345085,60.00000008386747,3.927000140335749,2287.778885121306,5.844460022061894,40.0,0.3654161440226805,-0.7517397574895153,No,0.7606568209549823,-0.5517397568185756,-0.20000000067093976,0.8297387206575199
565,355.0,15.835006319301765,60.000000034059276,1.712783315426343,2034.3081170834432,6.0,40.28000001322406,0.37969155612904193,-0.6470731726837506,No,0.702842846042529,-0.4504237908375502,-0.1966493818462004,0.6370885392312421
566,330.0,20.968621913720973,60.00000007690057,5.765354804100978,2034.857676258875,6.0,40.814397784188024,0.2499373465365896,-0.7453446164045281,No,0.7209134373599608,-0.5550384428840728,-0.1903061735204553,0.9168993490997446
567,229.0,23.07447404179323,60.00000009548584,9.652684331102327,2094.257223651753,6.0,43.06119777946561,0.32408867834202315,-0.7516235625894025,No,0.802862982481077,-0.5872668244058157,-0.16435673818358681,0.9350313617368601
568,298.0,3.1151171511492324,60.000000039670304,8.585400755639192,2167.1303036412432,1.2182849607966095,40.0,0.3679082831163012,-0.6377235582405116,No,0.7582277905879261,-0.43772355792314915,-0.20000000031736243,0.9178162439107673
569,347.0,21.26762463555273,60.000000077355494,6.5090609284386725,2445.271342378386,6.0,41.91613025542518,0.3808909042246197,-0.7373564027353228,No,0.7514568195908682,-0.5599176620484253,-0.17743874068689744,0.8894358296036484
570,248.0,6.839595395745608,60.000000002962565,6.809182936300611,2242.25044665355,1.9096834272594378,46.38116816703819,0.2740055446776096,-0.6914841496361908,No,0.8008232462455593,-0.5634649515939112,-0.12801919804227957,0.922632146408797
571,265.0,15.132910919269886,60.0000000273327,2.7639274347626754,2028.2285024929727,4.606972001337962,40.0,0.2781767767406911,-0.7332320847384314,No,0.7688847843013307,-0.5332320845197698,-0.20000000021866163,0.8171155506844259
572,211.0,13.575101032015159,60.00000009925859,4.154121245305868,2480.9549992654875,6.0,41.16956107413751,0.412999681268622,-0.57310385916366,No,0.8432366068098669,-0.38697634406208425,-0.1861275151015758,0.8191422176428391
573,381.0,10.498400724623991,60.00000004906035,0.2985183392452915,2052.7334545795757,3.593718482740409,40.0,0.22323782885935556,-0.6899676298371206,No,0.68690079903116,-0.4899676294446378,-0.20000000039248278,0.14428293327015762
574,311.0,8.446589484060672,60.00000003558112,7.825006276180369,1853.9831216456212,4.301047277543389,46.6205588852326,0.2679582726875475,-0.4506873454488699,No,0.7126998387279745,-0.3252008418535799,-0.12548650359528998,0.9337799465030325
575,200.0,9.148318747563135,60.000000094114284,7.698970011277329,1846.0970119833912,4.867326236869456,43.17767151582792,0.3740424683809487,-0.46848618194380964,No,0.804505848130701,-0.30544384617680087,-0.1630423357670088,0.9073350947187483
576,333.0,8.993646939835168,60.0000000431848,0.18809006209345316,2024.1893615167028,2.5720078110094398,41.07933624130253,0.3476875757475846,-1.040299915004061,No,0.7174601197200928,-0.5552335139830085,-0.1871862687011532,-0.29788013231989935
577,337.0,5.035184993096478,60.00000006796949,9.12400283671848,2210.2022897695765,1.1048663892661188,40.9735076294385,0.3711160333453682,-0.8285422182914611,No,0.7353959665052865,-0.6401116797035717,-0.1884305385878894,0.9218301448514941
578,375.0,13.25159882901156,60.000000066067194,6.50897838633274,2150.340091470216,6.0,44.34661613618963,0.22823436984344184,-0.5266884828836143,No,0.7030102984808826,-0.3766751475250786,-0.15001333535853564,0.9322466491401171
579,384.0,3.736639356125261,60.000000008569415,6.051305309895885,2063.4110048873613,1.276114271219655,40.03764895179572,0.39188217957247756,-0.6904013684450283,No,0.6861990084761648,-0.4908529857687944,-0.19954838267623395,0.8783576668495138
580,389.0,13.238849495751326,60.00000006186159,0.183790898437226,1850.2231226199838,4.839770819780404,40.825506510562256,0.2845751604421058,-0.8699439686796575,No,0.6525580715289739,-0.46458626429335953,-0.19017502815645293,-0.215182676229845
581,388.0,22.742145557921212,60.00000007980552,2.5986653694704493,1834.5655700861969,6.0,42.98675155052147,0.36907389208936026,-0.7476930528526191,No,0.6508539453484359,-0.5824946340273177,-0.1651984188253014,0.7512760660143847
582,371.0,9.385006371337127,60.00000007131085,8.070347135035314,2300.6195209589923,3.633410412647979,42.75959387160377,0.21364152880691895,-0.6095787405722704,No,0.722265841307502,-0.4418045645738275,-0.16777417599844288,0.9484206129495525
583,250.0,18.457098536173703,60.0000000082038,3.124051014007112,2044.043366605648,6.0,44.64922172736827,0.3229119902861003,-0.6560328406635222,No,0.7820442249355476,-0.5093449052326796,-0.1466879354308426,0.8126397121849516
584,293.0,20.654766436596447,60.000000015422096,9.67354198934693,2058.056226279838,6.0,40.216350211424206,0.36082932870581297,-0.7472084963116904,No,0.7507503251305694,-0.549799093961512,-0.19740940235017834,0.9280813282130294
585,310.0,20.56088813800034,60.00000007116772,6.463129081772624,1999.6966937141092,6.0,40.073686940657,0.3117670299784495,-0.747324286903518,No,0.7315664858994934,-0.5482078785297941,-0.1991164083737239,0.907964041120073
586,217.0,6.670452374721383,60.00000006339009,4.2956873265302296,2240.0333141749543,1.4685162864402617,40.0,0.3030846369188873,-0.8391394670471809,No,0.823364218345679,-0.6391394665400602,-0.20000000050712072,0.8681888820198984
587,370.0,4.514661238664665,60.00000007396553,3.8271069774829076,2110.133813525122,1.2498323108925582,41.375695661729395,0.3270844350798662,-0.7500844118313559,No,0.7016290024495873,-0.5663687364214123,-0.1837156754099436,0.842527990361386
588,284.0,5.734523267775598,60.000000031667824,3.552221072793605,2003.580544232725,1.4412882372560836,40.0,0.21356880332639194,-0.7982926153128516,No,0.7517027317652274,-0.5982926150595089,-0.20000000025334258,0.886574232576971
589,359.0,15.457575646555979,60.00000001065509,2.594787221850973,2150.0918377960866,6.0,40.0,0.3789783750707888,-0.6407569524240737,No,0.7138406856280437,-0.44075695233883305,-0.20000000008524071,0.7451188651431834
590,280.0,19.24516709312541,60.00000000051952,4.720310353422436,2161.887986010714,5.482043947694371,40.0,0.4074709714086003,-0.7565982804455217,No,0.7706692513300473,-0.5565982804413655,-0.20000000000415616,0.8410731871753415
591,369.0,16.73221625244974,60.00000003082675,6.804241948234403,2277.2662888963796,6.0,44.36107868315013,0.2351122968305622,-0.6219687871455885,No,0.7211165017305263,-0.47211482300117485,-0.14985396414441357,0.9332006065768347
592,231.0,5.251507094733499,60.000000035991754,8.26067713255957,2146.818698562791,2.4168847759446135,41.72894232271164,0.24688585013290082,-0.5492554697427058,No,0.8057042783458455,-0.3696501648054433,-0.17960530493726243,0.9419608527999949
593,384.0,19.548354141941445,60.00000002697664,4.03181014572399,2297.111020863193,6.0,43.490658137474895,0.3036175862820826,-0.6898273727048112,No,0.7135515858822065,-0.5303024244407116,-0.1595249482640996,0.8599365022091633
594,276.0,12.858808600417326,60.0000000132507,1.1128898193891417,2024.4751023411773,6.0,41.35910674909296,0.31262614923974097,-0.5476019792190687,No,0.7600495656578793,-0.36369257177070813,-0.18390940744836057,0.5613852722527729
595,329.0,19.10669980592766,60.00000001873918,5.163985802936188,1864.557920592092,4.918798585077182,41.373291926113914,0.4338270702079131,-0.7742788897713229,No,0.7000307154768949,-0.5905351468655665,-0.18374374290575632,0.8450012245713933
596,279.0,19.237051590585963,60.000000044884366,6.657318980009898,2101.8725432271763,6.0,44.78206223994296,0.24430060962553637,-0.6697428280217417,No,0.7656321412133832,-0.5245086393342282,-0.14523418868751353,0.9292048463544942
597,370.0,11.773726167881513,60.000000055474004,8.448511105849194,1853.346346569296,3.1667274278668303,40.0,0.3260275298382911,-0.7760868431126122,No,0.6671683648650393,-0.5760868426688202,-0.20000000044379204,0.9256878239700757
598,304.0,23.179702201255825,60.000000040804416,3.8048746552946078,1888.4076251766771,6.0,43.002604661510546,0.2683989699890278,-0.7537743103185888,No,0.7226793078905644,-0.588755227272897,-0.16501908304569174,0.8682146132668225
599,283.0,14.547802801667181,60.00000000262619,6.508686988639445,2660.7250597988086,5.432746942755183,40.0,0.38710671646947903,-0.6561964498437425,No,0.8077266088026972,-0.45619644982273294,-0.20000000002100948,0.8877267119569773
600,303.0,16.247159657454244,60.00000003539143,6.129596035916367,2276.934714790976,5.33999428449102,40.0,0.4338780193656339,-0.7052618519517705,No,0.7651103353407539,-0.505261851668639,-0.20000000028313145,0.8677901319602331
601,378.0,15.988522706605476,60.000000009306426,3.0549116699076446,2027.596118401718,6.0,40.0,0.4453338740587168,-0.6542607450950738,No,0.6857327819009421,-0.4542607450206224,-0.2000000000744514,0.7455413521909213
602,275.0,21.741924995953987,60.00000005980438,1.1702348527998503,2367.888646612557,6.0,42.55287352778017,0.28059534935346375,-0.7375698066768215,No,0.791894372581703,-0.5674416969352294,-0.17012810974159212,0.613193399286828
603,341.0,16.053217765594525,60.00000003244303,0.7319868335813883,2253.7134328662924,6.0,41.38978037004347,0.3869671808441467,-0.6394129567456543,No,0.7371578720943308,-0.45586171924890995,-0.18355123749674443,0.3083412260819072
604,232.0,4.622977633433845,60.000000038523794,9.884773561635495,1945.0158494982968,2.1924796746234687,47.6288607287374,0.33068249655230053,-0.4715581191236074,No,0.7868642067502949,-0.35661553567902377,-0.11494258344458363,0.9352583977320806
605,249.0,2.638870203898146,60.00000002918473,6.441887981585093,2224.0002599545055,1.216916349708682,40.200791855506154,0.27165388703977744,-0.5663797065139002,No,0.7986251728056182,-0.3687843801569676,-0.1975953263569326,0.9190728553256435
606,307.0,11.612993532070837,60.00000003877996,8.628766842493123,2001.2627154060838,4.0208916827359635,40.0,0.3883984870112912,-0.6856183699618488,No,0.7339990825559121,-0.48561836965160904,-0.20000000031023968,0.9138535287269404
607,370.0,8.26769044333631,60.000000008469954,2.685354388472319,2493.800841283694,2.432034813525044,43.94423506126617,0.38560318396821514,-0.6998675605603961,No,0.7416021430916627,-0.5454023808760011,-0.15446517968439502,0.7488710443747546
608,297.0,7.59216801966782,60.00000009011361,7.13982837816074,1778.2794100389228,3.2173325189004847,47.285323399319154,0.271909663626805,-0.5232340671938577,No,0.7137734817169226,-0.40472133612075045,-0.1185127310731072,0.9266272871238103
609,373.0,2.348130885113873,60.00000009052076,8.934500597041234,1897.6960154023259,0.3,46.45212758761393,0.33803114938326584,-0.900692374180178,No,0.6714663720111288,-0.7734250964056111,-0.1272672777745669,0.9270897833240397
610,391.0,13.176085246954676,60.000000097817306,3.058032007997966,2088.1344840459315,3.3417513258166713,46.46978283480208,0.41752952308033375,-0.7224569827239029,No,0.6845673338689634,-0.5953766328787456,-0.12708034984515726,0.7597340634905725
611,244.0,8.449788414551463,60.00000005719605,1.58430003390615,2330.3790889082607,3.319692349998339,42.96651194641711,0.35084674432216034,-0.6013087123215635,No,0.8104397281260739,-0.43588125654661,-0.16542745577495355,0.6373952112889628
612,357.0,11.845932728816374,60.00000001695829,7.67819644420587,1882.410909696983,5.963881385571065,40.0,0.3706647129253838,-0.5302702267346945,No,0.6811661509246589,-0.33027022659902816,-0.2000000001356663,0.9078963580836583
613,345.0,2.365361220014857,60.0000000380732,9.006901742980398,2160.3979509414376,1.1270011700807703,40.0,0.23251663252884305,-0.5545909366421454,No,0.7245946498276958,-0.3545909363375598,-0.20000000030458562,0.9496685563790094
614,277.0,20.960719159914916,60.000000013884005,8.073755244071945,2224.092272275157,6.0,45.049044802505804,0.23870142444957154,-0.6972315865122056,No,0.7784967767318535,-0.5549080152935405,-0.14232357121866512,0.9425677789446986
615,303.0,2.84154402816292,60.00000003011313,8.043401070082833,2213.5136604654163,0.9715259931701485,42.39241814051378,0.3226377352884191,-0.6623849828991886,No,0.7591906574876596,-0.4904232087348356,-0.17196177416435304,0.9228696536570508
616,340.0,21.74200081420574,60.0000000493124,6.04032968134116,1931.4141998598313,6.0,43.6318105483964,0.2549905038568894,-0.7253884887274998,No,0.7006270366532168,-0.5674428791071476,-0.15794560962035223,0.9189904575603832
617,200.0,21.52704091494617,60.000000006326715,6.639250204443178,2143.2249701472306,6.0,40.64085186517951,0.2552995202753632,-0.7564237678985661,No,0.8292950932599241,-0.564065021115857,-0.1923587467827091,0.9259416407252656
618,277.0,15.760201321973767,60.00000004346763,6.839481928835081,2093.86463520666,4.809132862134323,41.9578820267422,0.3881639223886292,-0.7093543884052986,No,0.7663299744012125,-0.5323978093710132,-0.17695657903428538,0.8925891139719002
619,273.0,13.169627616014923,60.00000004211024,7.240703656166846,1778.2794100389228,6.0,47.856071232871265,0.31141681157117307,-0.48660358523142544,No,0.733824657271025,-0.37400974915262236,-0.1125938360788031,0.9175286430078763
620,253.0,12.105079814254536,60.00000004842313,6.588465647578173,2129.552127508725,5.995198428748562,42.927760906061664,0.370637840192132,-0.5034235432282104,No,0.7876226949422129,-0.3375573183725963,-0.16586622485561406,0.8934811528975022
621,310.0,14.303592912119294,60.00000000769214,9.974944085825129,1934.7543080723176,6.0,40.0,0.42783398165715447,-0.6089716016918499,No,0.7238005078014863,-0.4089716016303128,-0.2000000000615371,0.9177462060842174
622,348.0,20.003627134368607,60.000000025169975,2.6683200998486907,2074.15689816893,6.0,44.22244146630715,0.21096291522762542,-0.6899094221165236,No,0.712652801093871,-0.5385259164810982,-0.1513835056354254,0.8534614943213327
623,355.0,22.501042373363266,60.00000002465901,4.243800292205282,2218.171601783187,6.0,47.17136323032066,0.33449370774106274,-0.6986648634767322,No,0.7240759226831294,-0.5789627676489806,-0.11970209582775158,0.8538784500318316
624,367.0,11.793608887621751,60.00000006250337,3.9439217179540376,2581.653298938666,3.3839781443895522,44.83289758756365,0.4162377139281578,-0.6987610396615102,No,0.751072803213523,-0.5540821953776517,-0.14467884428385844,0.8090722504848975
625,282.0,20.435582024751305,60.00000005938064,0.44965814778160007,2033.9767539152401,6.0,46.63348646787619,0.3616402898295863,-0.6714164158032258,No,0.7564742396284686,-0.5460663590170041,-0.12535005678622171,0.10849011149482357
626,319.0,16.644098911566637,60.000000019554825,7.109882697821125,2064.020475599817,6.0,40.59990464035385,0.28292884386682193,-0.6629046816336848,No,0.7322725479983916,-0.4700606084232222,-0.1928440732104625,0.9234583913653445
627,313.0,8.71664230913028,60.000000010697235,5.763220096964728,2169.6626169707993,4.308400521952639,41.06750143309598,0.26466198974779387,-0.5257688396796705,No,0.7478513609860494,-0.3384435540325309,-0.1873252856471396,0.9121874031573384
